"x","y","emissions","removals","net"
104.5,25.5,80995.8,421748,-340752.3
104.5,26.5,41203.6,458643.6,-417440
104.5,27.5,79157.2,1121234,-1042076.9
104.5,28.5,176809.4,2524056.8,-2347247.4
104.5,29.5,81719.4,718823.9,-637104.5
104.5,30.5,26398.3,514969.7,-488571.4
104.5,31.5,160893.8,1651891,-1490997.2
104.5,32.5,127372.9,1597800.5,-1470427.6
104.5,33.5,27131.8,1870865.8,-1843733.9
104.5,34.5,34837.7,608505.6,-573667.8
104.5,35.5,1530.5,47014.1,-45483.6
104.5,36.5,4083.2,3181.8,901.4
104.5,37.5,17.4,503.6,-486.2
104.5,38.5,0,0,0
104.5,39.5,0,0,0
104.5,40.5,0,0,0
104.5,41.5,0,0,0
104.5,42.5,0,0,0
104.5,43.5,0,0,0
104.5,44.5,0,0,0
104.5,45.5,0,0,0
104.5,46.5,0,19.8,-19.8
104.5,47.5,11.2,171.5,-160.4
104.5,48.5,1339,68137.8,-66798.8
104.5,49.5,34612.7,1312132.3,-1277519.6
104.5,50.5,149840.8,1012610.7,-862769.9
104.5,51.5,78852.6,809382.3,-730529.7
104.5,52.5,842959.2,939146.7,-96187.5
104.5,53.5,772004.9,1415761.2,-643756.3
104.5,54.5,510782.8,1891802.8,-1381020
104.5,55.5,1347100.6,1579046.9,-231946.3
104.5,56.5,797752,1721132.1,-923380.1
104.5,57.5,1826030.8,1485809.3,340221.5
104.5,58.5,1470012.4,1384436.2,85576.2
104.5,59.5,1331157.8,1309968.4,21189.4
104.5,60.5,1059315.1,1246411.7,-187096.5
104.5,61.5,389638.6,1080418.1,-690779.5
104.5,62.5,524130.2,983320.4,-459190.2
104.5,63.5,386738.2,1021296.1,-634557.9
104.5,64.5,47300.2,487162.9,-439862.6
104.5,65.5,3298.2,316646,-313347.9
104.5,66.5,1726.3,100688.8,-98962.5
104.5,67.5,5903.1,67606.5,-61703.4
104.5,68.5,2699.3,181633.6,-178934.3
104.5,69.5,429,33152.3,-32723.3
104.5,70.5,66.6,1585.7,-1519.1
104.5,71.5,3.2,1799.7,-1796.5
104.5,72.5,282.8,5110.3,-4827.5
104.5,73.5,39.4,117,-77.7
104.5,74.5,33.7,63,-29.3
104.5,75.5,0.1,2,-1.8
104.5,76.5,0,0,0
104.5,77.5,0,0,0
104.5,78.5,0,0,0
104.5,79.5,0,0,0
105.5,-59.5,0,0,0
105.5,-58.5,0,0,0
105.5,-57.5,0,0,0
105.5,-56.5,0,0,0
105.5,-55.5,0,0,0
105.5,-54.5,0,0,0
105.5,-53.5,0,0,0
105.5,-52.5,0,0,0
105.5,-51.5,0,0,0
105.5,-50.5,0,0,0
105.5,-49.5,0,0,0
105.5,-48.5,0,0,0
105.5,-47.5,0,0,0
105.5,-46.5,0,0,0
105.5,-45.5,0,0,0
105.5,-44.5,0,0,0
105.5,-43.5,0,0,0
105.5,-42.5,0,0,0
105.5,-41.5,0,0,0
105.5,-40.5,0,0,0
105.5,-39.5,0,0,0
105.5,-38.5,0,0,0
105.5,-37.5,0,0,0
105.5,-36.5,0,0,0
105.5,-35.5,0,0,0
105.5,-34.5,0,0,0
105.5,-33.5,0,0,0
105.5,-32.5,0,0,0
105.5,-31.5,0,0,0
105.5,-30.5,0,0,0
105.5,-29.5,0,0,0
105.5,-28.5,0,0,0
105.5,-27.5,0,0,0
105.5,-26.5,0,0,0
105.5,-25.5,0,0,0
105.5,-24.5,0,0,0
105.5,-23.5,0,0,0
105.5,-22.5,0,0,0
105.5,-21.5,0,0,0
105.5,-20.5,0,0,0
105.5,-19.5,0,0,0
105.5,-18.5,0,0,0
105.5,-17.5,0,0,0
105.5,-16.5,0,0,0
105.5,-15.5,0,0,0
105.5,-14.5,0,0,0
105.5,-13.5,0,0,0
105.5,-12.5,0,0,0
105.5,-11.5,0,0,0
105.5,-10.5,0,0,0
105.5,-9.5,0,0,0
105.5,-8.5,0,0,0
105.5,-7.5,273.8,2043.3,-1769.5
105.5,-6.5,592639.9,1620448.5,-1027808.6
105.5,-5.5,943899.7,2440133.1,-1496233.4
105.5,-4.5,1590563.8,2156437.8,-565874
105.5,-3.5,14932791,10464161,4468629.9
105.5,-2.5,17489832.1,9421710.1,8068122.3
105.5,-1.5,3269742.8,1740293.5,1529449.3
105.5,-0.5,2.8,13.7,-10.9
105.5,0.5,0,0,0
105.5,1.5,0,0,0
105.5,2.5,24441.3,49367.1,-24925.7
105.5,3.5,9707.1,21920.8,-12213.7
105.5,4.5,0,0,0
105.5,5.5,0,0,0
105.5,6.5,0,0,0
105.5,7.5,0,0,0
105.5,8.5,109725.8,916481,-806755.3
105.5,9.5,162614.8,798038.5,-635423.7
105.5,10.5,67505.2,511862,-444356.8
105.5,11.5,253371.2,440202.6,-186831.4
105.5,12.5,11174592.7,1878430.5,9296162.4
105.5,13.5,8950785.3,2628586.2,6322199.1
105.5,14.5,1450621,926188.9,524432.1
105.5,15.5,1387108.7,735903.9,651204.8
105.5,16.5,2303814,1092913.2,1210900.7
105.5,17.5,3653348.7,2608535.9,1044812.8
105.5,18.5,4271380.9,3640997.3,630383.7
105.5,19.5,4494818.2,3873440.6,621377.5
105.5,20.5,3028990.3,5155457,-2126466.7
105.5,21.5,5629148.2,7177090,-1547941.9
105.5,22.5,2712678.2,4870186.2,-2157508.1
105.5,23.5,764943.3,1805025.5,-1040082.2
105.5,24.5,1595078.3,1599149.6,-4071.4
105.5,25.5,190745,364242.2,-173497.2
105.5,26.5,68240,658978.5,-590738.6
105.5,27.5,137669.7,1087967.4,-950297.7
105.5,28.5,195779.1,3989999.5,-3794220.5
105.5,29.5,33482.1,548532,-515049.9
105.5,30.5,5345.7,304243.4,-298897.7
105.5,31.5,25283.2,450452.4,-425169.2
105.5,32.5,86244,1413228.8,-1326984.7
105.5,33.5,10502.7,1827649.7,-1817147.1
105.5,34.5,7032.3,942999.8,-935967.5
105.5,35.5,564.7,1484.3,-919.6
105.5,36.5,48.8,1732.5,-1683.8
105.5,37.5,31.7,227.1,-195.4
105.5,38.5,63.3,13506.6,-13443.3
105.5,39.5,1.8,220.3,-218.4
105.5,40.5,0,0,0
105.5,41.5,0,0,0
105.5,42.5,0,0,0
105.5,43.5,0,0,0
105.5,44.5,0,0,0
105.5,45.5,0,0,0
105.5,46.5,0,3.3,-3.3
105.5,47.5,83.4,152.1,-68.7
105.5,48.5,11799.4,182428,-170628.6
105.5,49.5,6286.6,570866.1,-564579.5
105.5,50.5,56157.1,980633.5,-924476.4
105.5,51.5,304734,1311764.8,-1007030.8
105.5,52.5,820640.2,863978.2,-43338
105.5,53.5,450370,1122029.7,-671659.7
105.5,54.5,1245306.5,1661605.9,-416299.5
105.5,55.5,1083741.5,1709083,-625341.5
105.5,56.5,768035.3,1778379.7,-1010344.4
105.5,57.5,2170403.9,1533956.6,636447.3
105.5,58.5,1728813.3,1260562.6,468250.7
105.5,59.5,718813.6,1346642.1,-627828.5
105.5,60.5,631110.1,1167893.1,-536783
105.5,61.5,85708.5,1143142.9,-1057434.4
105.5,62.5,414068.2,1108995.7,-694927.5
105.5,63.5,360606.7,1054094.6,-693487.9
105.5,64.5,123836.4,795571.8,-671735.4
105.5,65.5,5624.4,400991.5,-395367.1
105.5,66.5,4433.9,76857.1,-72423.2
105.5,67.5,637.2,59269.1,-58631.9
105.5,68.5,4859.3,172409.8,-167550.5
105.5,69.5,1528.3,29689.4,-28161.1
105.5,70.5,75.4,1898.8,-1823.4
105.5,71.5,2.4,171.3,-168.9
105.5,72.5,60,1604.8,-1544.7
105.5,73.5,73,203.4,-130.4
105.5,74.5,132.3,177.7,-45.4
105.5,75.5,14.1,36,-22
105.5,76.5,0,0,0
105.5,77.5,0,0,0
105.5,78.5,0,0,0
105.5,79.5,0,0,0
106.5,-59.5,0,0,0
106.5,-58.5,0,0,0
106.5,-57.5,0,0,0
106.5,-56.5,0,0,0
106.5,-55.5,0,0,0
106.5,-54.5,0,0,0
106.5,-53.5,0,0,0
106.5,-52.5,0,0,0
106.5,-51.5,0,0,0
106.5,-50.5,0,0,0
106.5,-49.5,0,0,0
106.5,-48.5,0,0,0
106.5,-47.5,0,0,0
106.5,-46.5,0,0,0
106.5,-45.5,0,0,0
106.5,-44.5,0,0,0
106.5,-43.5,0,0,0
106.5,-42.5,0,0,0
106.5,-41.5,0,0,0
106.5,-40.5,0,0,0
106.5,-39.5,0,0,0
106.5,-38.5,0,0,0
106.5,-37.5,0,0,0
106.5,-36.5,0,0,0
106.5,-35.5,0,0,0
106.5,-34.5,0,0,0
106.5,-33.5,0,0,0
106.5,-32.5,0,0,0
106.5,-31.5,0,0,0
106.5,-30.5,0,0,0
106.5,-29.5,0,0,0
106.5,-28.5,0,0,0
106.5,-27.5,0,0,0
106.5,-26.5,0,0,0
106.5,-25.5,0,0,0
106.5,-24.5,0,0,0
106.5,-23.5,0,0,0
106.5,-22.5,0,0,0
106.5,-21.5,0,0,0
106.5,-20.5,0,0,0
106.5,-19.5,0,0,0
106.5,-18.5,0,0,0
106.5,-17.5,0,0,0
106.5,-16.5,0,0,0
106.5,-15.5,0,0,0
106.5,-14.5,0,0,0
106.5,-13.5,0,0,0
106.5,-12.5,0,0,0
106.5,-11.5,0,0,0
106.5,-10.5,0,0,0
106.5,-9.5,0,0,0
106.5,-8.5,0,0,0
106.5,-7.5,407200.9,1232190.6,-824989.7
106.5,-6.5,898921.5,3348196.9,-2449275.4
106.5,-5.5,1765.5,31311.8,-29546.3
106.5,-4.5,0,0,0
106.5,-3.5,384476,296715.3,87760.7
106.5,-2.5,4653543.5,2567854.8,2085688.8
106.5,-1.5,262137.2,155425,106712.2
106.5,-0.5,0,0,0
106.5,0.5,0,0,0
106.5,1.5,0,0,0
106.5,2.5,2606.2,10905.1,-8298.9
106.5,3.5,75406.9,94755.9,-19349
106.5,4.5,0,0,0
106.5,5.5,0,0,0
106.5,6.5,0,0,0
106.5,7.5,0,0,0
106.5,8.5,0,0,0
106.5,9.5,6212.1,135851.2,-129639.1
106.5,10.5,256559,1377066.9,-1120507.9
106.5,11.5,4920694.9,1447069.4,3473625.4
106.5,12.5,8185906.5,1702566.7,6483339.9
106.5,13.5,7678781.5,1949844.4,5728937.2
106.5,14.5,3109770.6,1280995,1828775.6
106.5,15.5,5229455.5,2488567.9,2740887.6
106.5,16.5,8041556.4,4850660.4,3190896
106.5,17.5,3418590.7,3730049.3,-311458.6
106.5,18.5,844798.4,820308.1,24490.3
106.5,19.5,709.9,17531.7,-16821.8
106.5,20.5,48803.3,332040.1,-283236.8
106.5,21.5,5414290.3,8158809.8,-2744519.5
106.5,22.5,1706709.9,3445125.1,-1738415.2
106.5,23.5,1199959.2,2321924.4,-1121965.3
106.5,24.5,2372630.3,3188242.4,-815612.2
106.5,25.5,383550.7,1202310.9,-818760.2
106.5,26.5,221248.4,863364.7,-642116.4
106.5,27.5,69521.9,842979.2,-773457.2
106.5,28.5,104213.5,2113325.8,-2009112.3
106.5,29.5,58889.1,980171,-921281.9
106.5,30.5,29822.4,594335.2,-564512.8
106.5,31.5,21959.6,796907.6,-774948.1
106.5,32.5,88086.5,1954648.9,-1866562.4
106.5,33.5,30400.6,3363231,-3332830.3
106.5,34.5,30382.7,5082138.9,-5051756.2
106.5,35.5,2645.6,724490.6,-721845
106.5,36.5,0,19,-19
106.5,37.5,51.7,2955.6,-2903.9
106.5,38.5,447.2,12030.1,-11582.8
106.5,39.5,5.5,146.6,-141.1
106.5,40.5,9,27.4,-18.4
106.5,41.5,0,0.8,-0.8
106.5,42.5,0,0,0
106.5,43.5,0,0.1,-0.1
106.5,44.5,0,0,0
106.5,45.5,0,0,0
106.5,46.5,0,0,0
106.5,47.5,7532.7,12662,-5129.3
106.5,48.5,146641,632888.8,-486247.8
106.5,49.5,47466.6,907905.4,-860438.8
106.5,50.5,76523.8,809783.7,-733259.9
106.5,51.5,402287.7,2198361.1,-1796073.5
106.5,52.5,208902.8,404944.7,-196041.9
106.5,53.5,1311593.9,1264877.7,46716.2
106.5,54.5,1479263.5,1426538.2,52725.3
106.5,55.5,827212.7,1692483.5,-865270.8
106.5,56.5,1254712.3,1641812.9,-387100.6
106.5,57.5,1836900.6,1520737.8,316162.8
106.5,58.5,1859169.3,1200109.5,659059.8
106.5,59.5,1247302.6,1225971.7,21330.9
106.5,60.5,634528.9,1248095.6,-613566.7
106.5,61.5,91641.9,955686.1,-864044.3
106.5,62.5,230984.4,956680.9,-725696.5
106.5,63.5,419458.9,920450.2,-500991.3
106.5,64.5,134846.7,868068.6,-733222
106.5,65.5,48132.6,338292.2,-290159.6
106.5,66.5,2786.3,71010.9,-68224.6
106.5,67.5,3105.3,128742.2,-125636.9
106.5,68.5,66459.7,169679.9,-103220.2
106.5,69.5,6929.6,27516.5,-20586.8
106.5,70.5,59.4,3613.4,-3554
106.5,71.5,4.2,222.8,-218.6
106.5,72.5,72.7,806.7,-734
106.5,73.5,27.7,218.7,-191
106.5,74.5,243.5,205.2,38.3
106.5,75.5,52.5,157.6,-105.2
106.5,76.5,0,0,0
106.5,77.5,0,0,0
106.5,78.5,0,0,0
106.5,79.5,0,0,0
107.5,-59.5,0,0,0
107.5,-58.5,0,0,0
107.5,-57.5,0,0,0
107.5,-56.5,0,0,0
107.5,-55.5,0,0,0
107.5,-54.5,0,0,0
107.5,-53.5,0,0,0
107.5,-52.5,0,0,0
107.5,-51.5,0,0,0
107.5,-50.5,0,0,0
107.5,-49.5,0,0,0
107.5,-48.5,0,0,0
107.5,-47.5,0,0,0
107.5,-46.5,0,0,0
107.5,-45.5,0,0,0
107.5,-44.5,0,0,0
107.5,-43.5,0,0,0
107.5,-42.5,0,0,0
107.5,-41.5,0,0,0
107.5,-40.5,0,0,0
107.5,-39.5,0,0,0
107.5,-38.5,0,0,0
107.5,-37.5,0,0,0
107.5,-36.5,0,0,0
107.5,-35.5,0,0,0
107.5,-34.5,0,0,0
107.5,-33.5,0,0,0
107.5,-32.5,0,0,0
107.5,-31.5,0,0,0
107.5,-30.5,0,0,0
107.5,-29.5,0,0,0
107.5,-28.5,0,0,0
107.5,-27.5,0,0,0
107.5,-26.5,0,0,0
107.5,-25.5,0,0,0
107.5,-24.5,0,0,0
107.5,-23.5,0,0,0
107.5,-22.5,0,0,0
107.5,-21.5,0,0,0
107.5,-20.5,0,0,0
107.5,-19.5,0,0,0
107.5,-18.5,0,0,0
107.5,-17.5,0,0,0
107.5,-16.5,0,0,0
107.5,-15.5,0,0,0
107.5,-14.5,0,0,0
107.5,-13.5,0,0,0
107.5,-12.5,0,0,0
107.5,-11.5,0,0,0
107.5,-10.5,0,0,0
107.5,-9.5,0,0,0
107.5,-8.5,0,0,0
107.5,-7.5,619317.2,1977554.7,-1358237.5
107.5,-6.5,472797.1,2674991.7,-2202194.6
107.5,-5.5,268,5809.5,-5541.5
107.5,-4.5,0,0,0
107.5,-3.5,831007.9,367639.7,463368.3
107.5,-2.5,2208004,1000832.3,1207171.6
107.5,-1.5,0,0,0
107.5,-0.5,0,0,0
107.5,0.5,0,0,0
107.5,1.5,0,0,0
107.5,2.5,115.1,14463.9,-14348.8
107.5,3.5,3261,21842.7,-18581.7
107.5,4.5,12086.1,24170.8,-12084.7
107.5,5.5,0,0,0
107.5,6.5,0,0,0
107.5,7.5,0,0,0
107.5,8.5,0,0,0
107.5,9.5,0,0,0
107.5,10.5,1417324.8,864483.7,552841.1
107.5,11.5,3908899.9,4287263,-378363.1
107.5,12.5,4118651.6,2340965.7,1777685.9
107.5,13.5,6965202,2458121.2,4507080.8
107.5,14.5,6395418.8,2384890.7,4010528.1
107.5,15.5,5438269.3,2994161.6,2444107.7
107.5,16.5,4538214.9,4346420.2,191794.7
107.5,17.5,4702.5,18848.1,-14145.6
107.5,18.5,0,0,0
107.5,19.5,0,0,0
107.5,20.5,85389.9,226968.5,-141578.5
107.5,21.5,7427652.3,9908469.5,-2480817.3
107.5,22.5,2676632.3,1296788.9,1379843.3
107.5,23.5,2538890.3,2060195,478695.4
107.5,24.5,1823737.1,2686054.1,-862317.1
107.5,25.5,1129474.7,1905734,-776259.3
107.5,26.5,420035.7,1422402.9,-1002367.1
107.5,27.5,188724.1,1190537.7,-1001813.6
107.5,28.5,31982.9,1262987.8,-1231004.9
107.5,29.5,94841,1576740.4,-1481899.4
107.5,30.5,76658.2,963969,-887310.8
107.5,31.5,57309.8,1481481.4,-1424171.6
107.5,32.5,63028.5,2551723.2,-2488694.7
107.5,33.5,44501.1,3547365.3,-3502864.1
107.5,34.5,20343.3,3871474.8,-3851131.5
107.5,35.5,709.6,114232.7,-113523.2
107.5,36.5,38.9,289.6,-250.7
107.5,37.5,39.2,258.2,-219
107.5,38.5,0.8,5.8,-5
107.5,39.5,0,4.6,-4.6
107.5,40.5,4,10.4,-6.4
107.5,41.5,2.5,18.9,-16.4
107.5,42.5,0,0,0
107.5,43.5,0,0,0
107.5,44.5,0,0,0
107.5,45.5,0,0,0
107.5,46.5,0,0.3,-0.3
107.5,47.5,36095.2,48478.3,-12383.1
107.5,48.5,497489.3,880330.2,-382840.9
107.5,49.5,860117.8,2638842.8,-1778725
107.5,50.5,538306.3,2526849.5,-1988543.2
107.5,51.5,391474.4,2025106.1,-1633631.7
107.5,52.5,1195037.1,1902078.1,-707040.9
107.5,53.5,819099.7,524395.2,294704.6
107.5,54.5,1218035.9,1723338.6,-505302.7
107.5,55.5,1298250.3,1662528.6,-364278.3
107.5,56.5,1405014.4,1599511.5,-194497.2
107.5,57.5,1636261.3,1429954.2,206307.1
107.5,58.5,1795502.1,1237480.4,558021.7
107.5,59.5,637177.7,1328393.4,-691215.6
107.5,60.5,541444,1294352.2,-752908.3
107.5,61.5,122926.4,988212,-865285.5
107.5,62.5,107849.1,1025925.4,-918076.3
107.5,63.5,288996.6,1024222.4,-735225.8
107.5,64.5,82096,792163.4,-710067.4
107.5,65.5,142322.6,308008.6,-165686
107.5,66.5,6638.2,55422.9,-48784.7
107.5,67.5,9789.3,108720.8,-98931.5
107.5,68.5,228767,203916.9,24850.2
107.5,69.5,21219.7,39607.2,-18387.5
107.5,70.5,8.9,1060,-1051.2
107.5,71.5,14.6,301.7,-287.1
107.5,72.5,8.2,141.8,-133.5
107.5,73.5,12.7,46.1,-33.4
107.5,74.5,29.7,73,-43.4
107.5,75.5,114,185.5,-71.6
107.5,76.5,0,0,0
107.5,77.5,0,0,0
107.5,78.5,0,0,0
107.5,79.5,0,0,0
108.5,-59.5,0,0,0
108.5,-58.5,0,0,0
108.5,-57.5,0,0,0
108.5,-56.5,0,0,0
108.5,-55.5,0,0,0
108.5,-54.5,0,0,0
108.5,-53.5,0,0,0
108.5,-52.5,0,0,0
108.5,-51.5,0,0,0
108.5,-50.5,0,0,0
108.5,-49.5,0,0,0
108.5,-48.5,0,0,0
108.5,-47.5,0,0,0
108.5,-46.5,0,0,0
108.5,-45.5,0,0,0
108.5,-44.5,0,0,0
108.5,-43.5,0,0,0
108.5,-42.5,0,0,0
108.5,-41.5,0,0,0
108.5,-40.5,0,0,0
108.5,-39.5,0,0,0
108.5,-38.5,0,0,0
108.5,-37.5,0,0,0
108.5,-36.5,0,0,0
108.5,-35.5,0,0,0
108.5,-34.5,0,0,0
108.5,-33.5,0,0,0
108.5,-32.5,0,0,0
108.5,-31.5,0,0,0
108.5,-30.5,0,0,0
108.5,-29.5,0,0,0
108.5,-28.5,0,0,0
108.5,-27.5,0,0,0
108.5,-26.5,0,0,0
108.5,-25.5,0,0,0
108.5,-24.5,0,0,0
108.5,-23.5,0,0,0
108.5,-22.5,0,0,0
108.5,-21.5,0,0,0
108.5,-20.5,0,0,0
108.5,-19.5,0,0,0
108.5,-18.5,0,0,0
108.5,-17.5,0,0,0
108.5,-16.5,0,0,0
108.5,-15.5,0,0,0
108.5,-14.5,0,0,0
108.5,-13.5,0,0,0
108.5,-12.5,0,0,0
108.5,-11.5,0,0,0
108.5,-10.5,0,0,0
108.5,-9.5,0,0,0
108.5,-8.5,0,0,0
108.5,-7.5,728150.4,4074971.4,-3346821
108.5,-6.5,180857.8,868834.1,-687976.3
108.5,-5.5,0,0,0
108.5,-4.5,0,0,0
108.5,-3.5,271156.7,220570.9,50585.8
108.5,-2.5,501386.6,368052.9,133333.7
108.5,-1.5,11566.5,68800.8,-57234.3
108.5,-0.5,0,0,0
108.5,0.5,903630,533532.1,370097.9
108.5,1.5,13538.7,86366.3,-72827.6
108.5,2.5,18706,56850.2,-38144.2
108.5,3.5,701418.1,445259.9,256158.2
108.5,4.5,40191.5,88469,-48277.4
108.5,5.5,0,0,0
108.5,6.5,0,0,0
108.5,7.5,0,0,0
108.5,8.5,0,0,0
108.5,9.5,0,0,0
108.5,10.5,972.5,2138.4,-1165.9
108.5,11.5,1245313.8,2065915.6,-820601.8
108.5,12.5,4205557.5,3080455.3,1125102.2
108.5,13.5,3563831.5,2322630.4,1241201.1
108.5,14.5,7922594.9,5174484.3,2748110.6
108.5,15.5,7639599,5584356.5,2055242.5
108.5,16.5,342757.8,336506.5,6251.3
108.5,17.5,0,0,0
108.5,18.5,193360.7,267032.6,-73672
108.5,19.5,185122.9,83390.6,101732.3
108.5,20.5,0,0,0
108.5,21.5,876698.9,445382.7,431316.1
108.5,22.5,4120787.8,1147115.1,2973672.7
108.5,23.5,2392259.1,1650717.2,741541.9
108.5,24.5,1371426.4,1875922.4,-504496
108.5,25.5,2392370.7,2984058,-591687.3
108.5,26.5,1152085.9,2644847.7,-1492761.8
108.5,27.5,314832.5,1758709.9,-1443877.4
108.5,28.5,58239.2,1109213.5,-1050974.3
108.5,29.5,72185,1410984.3,-1338799.4
108.5,30.5,80691.4,1430756,-1350064.7
108.5,31.5,64517.4,1648091.4,-1583574
108.5,32.5,28058.2,2302058.2,-2274000
108.5,33.5,42612.2,4374326.6,-4331714.5
108.5,34.5,3522.7,707138.2,-703615.4
108.5,35.5,19973,4514068.2,-4494095.2
108.5,36.5,18023.6,1577559.3,-1559535.6
108.5,37.5,477.1,2577.3,-2100.1
108.5,38.5,26,102.3,-76.3
108.5,39.5,1.3,7.6,-6.3
108.5,40.5,167.9,545.3,-377.4
108.5,41.5,83.6,117,-33.4
108.5,42.5,0,0,0
108.5,43.5,0,0,0
108.5,44.5,0,0,0
108.5,45.5,0,0,0
108.5,46.5,7.4,11.8,-4.4
108.5,47.5,8555,13407.1,-4852.1
108.5,48.5,253874.4,786529.2,-532654.7
108.5,49.5,320460.5,1878730,-1558269.5
108.5,50.5,832674.3,1641882.7,-809208.4
108.5,51.5,953806.7,1194240.6,-240433.9
108.5,52.5,1143313.4,2950618.1,-1807304.7
108.5,53.5,259041.7,418903.7,-159862
108.5,54.5,92733.7,837833.7,-745100
108.5,55.5,242276,1274482.6,-1032206.6
108.5,56.5,659393.8,1333595.9,-674202.1
108.5,57.5,1159347.2,1594212.9,-434865.8
108.5,58.5,1137428.7,1461203.8,-323775.1
108.5,59.5,1414282.6,1345058,69224.6
108.5,60.5,817189.3,1276021.6,-458832.3
108.5,61.5,308324.8,1166165.5,-857840.7
108.5,62.5,83236.3,981228.3,-897991.9
108.5,63.5,370459.2,931739.9,-561280.7
108.5,64.5,144045.3,617633.2,-473587.9
108.5,65.5,55292.5,322956.5,-267664
108.5,66.5,4903.8,39409.2,-34505.4
108.5,67.5,10656.8,68258.6,-57601.9
108.5,68.5,52566.2,176239.4,-123673.2
108.5,69.5,911.7,24037.6,-23125.9
108.5,70.5,4.9,121.2,-116.3
108.5,71.5,4.6,175.9,-171.3
108.5,72.5,12.1,175.6,-163.6
108.5,73.5,2,44.4,-42.4
108.5,74.5,60.7,110.4,-49.7
108.5,75.5,13.8,54.9,-41.1
108.5,76.5,0,0,0
108.5,77.5,0,0,0
108.5,78.5,0,0,0
108.5,79.5,0,0,0
109.5,-59.5,0,0,0
109.5,-58.5,0,0,0
109.5,-57.5,0,0,0
109.5,-56.5,0,0,0
109.5,-55.5,0,0,0
109.5,-54.5,0,0,0
109.5,-53.5,0,0,0
109.5,-52.5,0,0,0
109.5,-51.5,0,0,0
109.5,-50.5,0,0,0
109.5,-49.5,0,0,0
109.5,-48.5,0,0,0
109.5,-47.5,0,0,0
109.5,-46.5,0,0,0
109.5,-45.5,0,0,0
109.5,-44.5,0,0,0
109.5,-43.5,0,0,0
109.5,-42.5,0,0,0
109.5,-41.5,0,0,0
109.5,-40.5,0,0,0
109.5,-39.5,0,0,0
109.5,-38.5,0,0,0
109.5,-37.5,0,0,0
109.5,-36.5,0,0,0
109.5,-35.5,0,0,0
109.5,-34.5,0,0,0
109.5,-33.5,0,0,0
109.5,-32.5,0,0,0
109.5,-31.5,0,0,0
109.5,-30.5,0,0,0
109.5,-29.5,0,0,0
109.5,-28.5,0,0,0
109.5,-27.5,0,0,0
109.5,-26.5,0,0,0
109.5,-25.5,0,0,0
109.5,-24.5,0,0,0
109.5,-23.5,0,0,0
109.5,-22.5,0,0,0
109.5,-21.5,0,0,0
109.5,-20.5,0,0,0
109.5,-19.5,0,0,0
109.5,-18.5,0,0,0
109.5,-17.5,0,0,0
109.5,-16.5,0,0,0
109.5,-15.5,0,0,0
109.5,-14.5,0,0,0
109.5,-13.5,0,0,0
109.5,-12.5,0,0,0
109.5,-11.5,0,0,0
109.5,-10.5,0,0,0
109.5,-9.5,0,0,0
109.5,-8.5,0,0,0
109.5,-7.5,437745.6,3601490.6,-3163745
109.5,-6.5,119840.6,284010,-164169.4
109.5,-5.5,0,0,0
109.5,-4.5,0,0,0
109.5,-3.5,0,0,0
109.5,-2.5,0,0,0
109.5,-1.5,1026571.2,564535.5,462035.7
109.5,-0.5,14852589.7,7190039.1,7662550.4
109.5,0.5,14202909.4,6132812.3,8070097
109.5,1.5,12306858.3,4206570.7,8100287.5
109.5,2.5,12202.9,29393.5,-17190.6
109.5,3.5,0,0,0
109.5,4.5,0,0,0
109.5,5.5,0,0,0
109.5,6.5,0,0,0
109.5,7.5,0,0,0
109.5,8.5,0,0,0
109.5,9.5,0,0,0
109.5,10.5,0,0,0
109.5,11.5,198181,196973.5,1207.4
109.5,12.5,857042.4,1282562.9,-425520.5
109.5,13.5,2220952.2,1642302.2,578650
109.5,14.5,644827.7,560453.8,84373.9
109.5,15.5,89.5,213,-123.6
109.5,16.5,0,0,0
109.5,17.5,0,0,0
109.5,18.5,1563244.4,1875970.2,-312725.8
109.5,19.5,3040766,3239241.5,-198475.4
109.5,20.5,56088.3,32946.1,23142.1
109.5,21.5,960638.6,323493.3,637145.3
109.5,22.5,3068071.7,2080345.4,987726.3
109.5,23.5,2993475.8,1561069.8,1432406
109.5,24.5,2861017.7,1497915.7,1363102
109.5,25.5,3051093.3,4128959,-1077865.7
109.5,26.5,2647907.4,3324268.8,-676361.4
109.5,27.5,509047.6,1660926.5,-1151878.9
109.5,28.5,74056.1,1737624.1,-1663568
109.5,29.5,78188.8,2089181.9,-2010993.1
109.5,30.5,79737.7,1501550.3,-1421812.6
109.5,31.5,46152,1469787.3,-1423635.3
109.5,32.5,26172.9,2098286.7,-2072113.8
109.5,33.5,21638.8,2361126.4,-2339487.6
109.5,34.5,11696,1881386,-1869690.1
109.5,35.5,47915.3,2086873,-2038957.7
109.5,36.5,21383.5,2113171.8,-2091788.3
109.5,37.5,1722.8,6152.9,-4430.1
109.5,38.5,4719.7,13825.2,-9105.5
109.5,39.5,92.5,1202.7,-1110.2
109.5,40.5,115.3,1201.7,-1086.4
109.5,41.5,2.4,0.7,1.7
109.5,42.5,0,0.7,-0.7
109.5,43.5,0,0,0
109.5,44.5,0,0,0
109.5,45.5,0,0,0
109.5,46.5,5.9,13.1,-7.3
109.5,47.5,930.2,13998.3,-13068.1
109.5,48.5,66638.8,272878.6,-206239.8
109.5,49.5,247960.8,1439565.6,-1191604.8
